region_1_mean,region_1_std,region_1_entropy,region_2_mean,region_2_std,region_2_entropy,region_3_mean,region_3_std,region_3_entropy,region_4_mean,region_4_std,region_4_entropy,label
784.0,2107.816909743349,3.8750000000000004,784.0,2158.828936020638,3.702819531114783,784.0,2152.1476482806656,3.5,784.0,2076.4215913441085,3.5,1.0
784.0,2070.4128513414903,3.8750000000000004,784.0,2113.158802598612,3.8750000000000004,784.0,2120.8618825845306,3.702819531114783,784.0,2023.9232322398002,3.5,1.0
784.0,2341.6908421053363,3.5,784.0,2406.3567119194945,3.2743974703476995,784.0,2366.744071504141,3.0306390622295667,784.0,2371.6130059518564,2.771782221599798,1.0
784.0,2159.7220596641596,3.702819531114783,784.0,2111.4754024141507,3.702819531114783,784.0,2079.6450718812575,3.5,784.0,2155.572516757439,3.5,1.0
784.0,2194.5779491738267,4.0,784.0,2050.744559909888,3.702819531114783,784.0,2109.3090397094493,3.5,784.0,2143.329740147325,3.5,1.0
784.0,1452.4378213885784,3.8750000000000004,784.0,1478.6285453081175,3.702819531114783,784.0,1481.0410190133155,3.702819531114783,784.0,1459.887880968946,3.5,1.0
784.0,2154.8205841786457,3.5,784.0,2079.661420760601,3.5,784.0,2111.2279898201427,3.702819531114783,784.0,2159.7327091563902,3.702819531114783,1.0
784.0,1985.2351875785398,3.702819531114783,784.0,2042.3968762216614,3.702819531114783,784.0,1709.5403987621937,4.0,784.0,1783.3821449706174,4.0,1.0
784.0,2337.6311193171605,3.0306390622295667,784.0,2249.85460641349,3.5,784.0,2075.31506644172,3.75,784.0,2087.0174891456945,3.5,1.0
784.0,2319.9089152378374,3.2743974703476995,784.0,2222.8247794191966,3.5,784.0,2052.4287137437927,3.8750000000000004,784.0,2064.8537175790443,3.5,1.0
784.0,2531.6986145669075,2.4999999999999996,784.0,2606.5308601664397,2.771782221599798,784.0,2302.3273007980424,3.375,784.0,2333.2890144600606,2.771782221599798,1.0
784.0,1899.8207481233592,4.0,784.0,1866.4603196960818,3.8750000000000004,784.0,1930.1405065435004,4.0,784.0,1871.787681602804,4.0,1.0
784.0,2048.9348452305653,3.2743974703476995,784.0,2128.4957423025303,3.5,784.0,2041.099642349682,3.702819531114783,784.0,1958.0208757824826,3.375,1.0
784.0,1879.0068852987208,4.0,784.0,1752.9827081292046,3.702819531114783,784.0,1671.839144475329,3.8750000000000004,784.0,1795.4059081444507,4.0,1.0
784.0,1871.6078983056254,3.8750000000000004,784.0,1758.0077858189366,3.702819531114783,784.0,1651.8958426607896,4.0,784.0,1797.5322667479436,3.8750000000000004,1.0
784.0,1245.7268460621694,3.702819531114783,784.0,1330.1258868994319,4.0,784.0,1263.5506024690899,4.0,784.0,1207.2478515201424,3.8750000000000004,1.0
784.0,1794.3149807099087,4.0,784.0,1672.3391551955003,3.8750000000000004,784.0,1752.9990017110676,3.702819531114783,784.0,1879.1165144822712,4.0,1.0
784.0,1764.1126664700303,3.8750000000000004,784.0,1915.413303963403,3.8750000000000004,784.0,1821.027354270111,4.0,784.0,1696.6661427635079,3.8750000000000004,1.0
784.0,1644.7363770525658,3.8750000000000004,784.0,1865.782979073397,3.8750000000000004,784.0,1739.2218806121316,3.75,784.0,1678.9033995438808,3.8750000000000004,1.0
784.0,2064.761336087055,3.5,784.0,2154.043146039559,3.2743974703476995,784.0,2060.005248779721,3.75,784.0,1949.1154403985413,3.702819531114783,1.0
784.0,1913.8849887075241,3.75,784.0,1765.4103630601016,3.8750000000000004,784.0,1698.531682071312,3.8750000000000004,784.0,1820.6109551466507,4.0,1.0
784.0,1959.7211536338532,3.8750000000000004,784.0,2020.5973436090626,3.702819531114783,784.0,1682.7523956304444,3.8750000000000004,784.0,1756.8338353412937,3.8750000000000004,1.0
784.0,2105.6701724154236,3.2743974703476995,784.0,2151.2157318595455,3.0306390622295667,784.0,1856.3676562039104,3.5,784.0,1906.2500491803273,3.5,1.0
784.0,2042.333316332082,3.702819531114783,784.0,1985.7185727086303,3.702819531114783,784.0,1783.2720628103834,3.8750000000000004,784.0,1710.6800182968175,4.0,1.0
784.0,1928.105579318726,3.8750000000000004,784.0,2003.9733967795082,3.702819531114783,784.0,1655.3093744070925,3.702819531114783,784.0,1939.559002711699,4.0,1.0
784.0,1370.240900352927,3.8750000000000004,784.0,1428.6817787737057,3.702819531114783,784.0,1191.8327797975687,4.0,784.0,1240.5450415039352,4.0,1.0
784.0,1710.4177486801286,4.0,784.0,1783.1529309063762,3.8750000000000004,784.0,1985.6474699704377,3.702819531114783,784.0,2042.4420126407506,3.702819531114783,1.0
784.0,1911.3040705235785,3.702819531114783,784.0,1891.6138281900987,3.0306390622295667,784.0,1798.374161569277,3.702819531114783,784.0,1687.0272300706945,3.702819531114783,1.0
784.0,2152.874618968787,3.702819531114783,784.0,2229.6422078441196,3.5778195311147827,784.0,2048.8154199439246,3.3749999999999996,784.0,2048.330814346159,3.8750000000000004,1.0
784.0,2076.149952435999,4.0,784.0,2147.801957816409,4.0,784.0,1960.540040397033,3.75,784.0,1939.6156513598255,4.0,1.0
784.0,2603.063435646546,3.2743974703476995,784.0,2502.746691137559,3.149397470347699,784.0,2562.213691322408,3.0306390622295667,784.0,2385.7849599240917,3.25,1.0
784.0,2225.250014043366,3.702819531114783,784.0,2145.2937153219837,3.702819531114783,784.0,2048.005096429206,3.75,784.0,2041.4556081384674,3.5,1.0
784.0,2209.638686527732,3.702819531114783,784.0,2127.7112703560133,3.75,784.0,1923.4318612833677,3.5,784.0,2209.4659988332023,3.75,1.0
784.0,2041.4554550614127,3.5,784.0,2047.9999694824216,3.75,784.0,2144.5539454627856,3.702819531114783,784.0,2226.244708022907,3.702819531114783,1.0
784.0,1820.9687668930515,3.702819531114783,784.0,1785.7551973884886,3.702819531114783,784.0,1904.6402219316908,3.75,784.0,1886.1468659677591,3.2743974703476995,1.0
784.0,1704.865830498107,3.8750000000000004,784.0,1665.3479366186514,3.702819531114783,784.0,1821.5439193167977,4.0,784.0,1775.102743505288,3.5,1.0
784.0,2464.4303094224433,3.0306390622295667,784.0,2294.3603956222746,3.0306390622295667,784.0,2426.486966789643,3.5,784.0,2428.75449047449,2.6467822215997985,1.0
784.0,1780.4763407582814,3.702819531114783,784.0,1820.0523344123926,3.702819531114783,784.0,1882.9186785413756,3.2743974703476995,784.0,1901.2369000206156,3.8750000000000004,1.0
784.0,1901.8234670967756,3.8750000000000004,784.0,1883.5475505014467,3.2743974703476995,784.0,1819.548364292634,3.702819531114783,784.0,1780.3582153600437,3.702819531114783,1.0
784.0,1818.9720998410064,3.5,784.0,1847.8516241841496,3.8750000000000004,784.0,1883.559296916346,3.8750000000000004,784.0,1921.1168626608846,3.2743974703476995,1.0
784.0,1716.6138907745096,3.8750000000000004,784.0,1682.3757012035094,4.0,784.0,1825.787330167454,4.0,784.0,1830.4896544367575,3.5778195311147836,1.0
784.0,2532.7797969819644,3.0306390622295667,784.0,2400.830793704546,3.375,784.0,2520.140720277342,3.2743974703476995,784.0,2554.5371156043125,2.771782221599798,1.0
784.0,1849.788298697989,3.75,784.0,1817.0470205803701,3.702819531114783,784.0,1917.5602011410228,3.2743974703476995,784.0,1882.9741102840474,3.702819531114783,1.0
784.0,1882.8934515792444,3.702819531114783,784.0,1917.409906618822,3.2743974703476995,784.0,1817.2262517364204,3.702819531114783,784.0,1849.5537975414502,3.75,1.0
784.0,1782.0530645859005,4.0,784.0,1755.5656495842018,3.702819531114783,784.0,1824.5476151638247,3.8750000000000004,784.0,1867.8353447239401,3.702819531114783,1.0
784.0,1663.5300944076726,3.8750000000000004,784.0,1684.0731872457325,4.0,784.0,1806.9162266137298,4.0,784.0,1839.7008588354793,3.8750000000000004,1.0
784.0,2157.021615561606,3.5,784.0,2017.6632214024223,3.2743974703476995,784.0,2070.273351516654,3.5,784.0,2147.0079762311084,3.0306390622295667,1.0
784.0,1753.5213143842877,3.8750000000000004,784.0,1779.4138079716029,4.0,784.0,1867.2082436086232,3.702819531114783,784.0,1826.8186486348336,4.0,1.0
784.0,1826.4695453250788,4.0,784.0,1867.9639985824138,3.702819531114783,784.0,1778.5036899033973,4.0,784.0,1753.4458218034567,3.8750000000000004,1.0
784.0,1823.0349694945514,3.5,784.0,1784.166962478568,3.8750000000000004,784.0,1880.5339999585224,3.8750000000000004,784.0,1912.9961774661235,3.5,1.0
784.0,1737.0673921871885,3.8750000000000004,784.0,1710.1795227402297,4.0,784.0,1793.2834062133068,4.0,784.0,1840.7942918751135,3.702819531114783,1.0
784.0,2297.368249758841,3.2743974703476995,784.0,2192.1359161785567,3.202819531114783,784.0,2283.9281950183986,3.5,784.0,2360.1278037428397,3.0306390622295667,1.0
784.0,1775.0793644228982,3.6249999999999996,784.0,1817.6264742790252,3.702819531114783,784.0,1911.648862892974,3.702819531114783,784.0,1877.6677355165903,3.8750000000000004,1.0
784.0,1877.7009213397112,3.8750000000000004,784.0,1912.4710782126876,3.702819531114783,784.0,1817.2964122564047,3.702819531114783,784.0,1774.8171032531775,3.75,1.0
784.0,1868.6060312436114,3.2743974703476995,784.0,1820.6563720263086,3.5778195311147836,784.0,1905.8752582475065,3.702819531114783,784.0,1937.315571867423,3.375,1.0
784.0,1775.03834465625,3.702819531114783,784.0,1722.7921377809919,3.5778195311147827,784.0,1810.3461685545117,3.8750000000000004,784.0,1866.1940882448428,3.8750000000000004,1.0
784.0,2372.4533978563204,2.771782221599798,784.0,2310.3258428195795,3.1493974703476995,784.0,2292.826667020427,3.0306390622295667,784.0,2463.8465861331547,3.0306390622295667,1.0
784.0,1817.3399516876307,3.75,784.0,1873.780503420825,3.2743974703476995,784.0,1938.5709620748992,3.5,784.0,1904.7936239918486,3.702819531114783,1.0
784.0,1904.6569573022855,3.702819531114783,784.0,1939.013763489058,3.5,784.0,1874.1367346060958,3.2743974703476995,784.0,1816.5264930630656,3.75,1.0
784.0,1723.0945635686974,3.702819531114783,784.0,1738.3861768893585,4.0,784.0,1742.2534976288612,3.702819531114783,784.0,1804.5869679790997,3.8750000000000004,1.0
784.0,1804.2116006721606,3.8750000000000004,784.0,1741.6005928455584,3.702819531114783,784.0,1738.7963868722525,4.0,784.0,1721.9374625694163,3.702819531114783,1.0
784.0,1936.3746731973129,3.8750000000000004,784.0,2020.4652310792185,3.5778195311147836,784.0,2012.8183599122897,4.0,784.0,1945.5046903053203,3.702819531114783,1.0
784.0,1897.3813862795218,4.0,784.0,2008.875058334888,3.5778195311147827,784.0,1993.5135126203684,3.8750000000000004,784.0,1919.0572229613165,3.8750000000000004,1.0
784.0,2188.8144336603777,3.5778195311147836,784.0,2224.0067445940895,3.202819531114783,784.0,2168.1300987256277,3.5,784.0,2177.1710428902916,3.2743974703476995,1.0
784.0,2020.1539235909722,3.5778195311147836,784.0,1936.6247700574318,3.8750000000000004,784.0,1946.2719170249568,3.8750000000000004,784.0,2015.137309217414,4.0,1.0
784.0,2014.836500810922,4.0,784.0,1946.013713980454,3.8750000000000004,784.0,1936.6418099380173,3.8750000000000004,784.0,2019.954888110128,3.5778195311147836,1.0
784.0,2084.211361642576,3.5,784.0,1927.8484769296574,3.75,784.0,1911.8934659127847,3.8750000000000004,784.0,1725.0399995362427,3.8750000000000004,1.0
784.0,2075.342140467446,3.702819531114783,784.0,1898.6346080802382,3.8750000000000004,784.0,1905.870339241366,3.6249999999999996,784.0,1677.9774283344816,3.8750000000000004,1.0
784.0,2330.8531163503203,3.0306390622295667,784.0,2252.513484976283,3.1493974703476995,784.0,2175.848196681009,3.375,784.0,2096.030176309492,3.5,1.0
784.0,1924.7637517368203,3.75,784.0,2082.5391352865377,3.702819531114783,784.0,1721.733174739919,3.702819531114783,784.0,1912.0872757277582,3.8750000000000004,1.0
784.0,2165.4894077321183,3.702819531114783,784.0,1888.9072237672235,3.5,784.0,1749.8181691250095,4.0,784.0,1854.8967289312902,3.702819531114783,1.0
784.0,1474.665301009012,3.702819531114783,784.0,1363.2841780054516,3.702819531114783,784.0,1381.5254702682828,3.8750000000000004,784.0,1242.9485608825491,3.8750000000000004,1.0
784.0,1912.7115569264488,3.8750000000000004,784.0,1722.026712917079,3.702819531114783,784.0,2081.972562259167,3.702819531114783,784.0,1925.1638241978264,3.75,1.0
784.0,1912.4640192693823,3.75,784.0,1641.645401723527,3.702819531114783,784.0,1888.9294587146446,3.75,784.0,1762.3355242404891,3.702819531114783,1.0
784.0,1866.9251792720563,3.8750000000000004,784.0,1632.979332386053,3.702819531114783,784.0,1817.9670651582223,3.8750000000000004,784.0,1755.0596855947663,3.5778195311147836,1.0
784.0,2604.6188780702637,3.375,784.0,2560.9287133772386,3.0306390622295667,784.0,2510.357419771137,3.375,784.0,2551.5550160637335,2.9772170014624826,1.0
784.0,1645.2869430588696,3.702819531114783,784.0,1910.6098829954794,3.75,784.0,1762.3671581143358,3.5,784.0,1885.6443195894606,3.8750000000000004,1.0
784.0,1885.4383774072278,3.8750000000000004,784.0,1762.2129908158095,3.5,784.0,1910.6072006040383,3.75,784.0,1645.2744451914398,3.702819531114783,1.0
784.0,1946.3739684346376,3.5,784.0,1709.6663782738433,3.702819531114783,784.0,1899.597588964568,3.75,784.0,1792.9342918802129,3.8750000000000004,1.0
784.0,1884.0623662713504,3.5778195311147836,784.0,1681.9278373342895,4.0,784.0,1817.6482401718986,3.8750000000000004,784.0,1761.2076112713119,3.8750000000000004,1.0
784.0,2435.507185372279,3.0306390622295667,784.0,2559.3181953403137,3.2743974703476995,784.0,2407.5100726684404,3.5,784.0,2455.336560433213,3.5778195311147827,1.0
784.0,1717.3504665617907,3.8750000000000004,784.0,1944.909155976186,3.5,784.0,1792.553834616969,3.702819531114783,784.0,1896.6974257904185,3.8750000000000004,1.0
784.0,1897.1017368607304,3.8750000000000004,784.0,1792.4400268907186,3.8750000000000004,784.0,1944.7790684291108,3.5,784.0,1718.0407445692317,3.8750000000000004,1.0
784.0,1982.6430591510918,3.5,784.0,1785.9299048394928,3.702819531114783,784.0,1865.9499926310993,3.8750000000000004,784.0,1820.0081043775601,3.702819531114783,1.0
784.0,1938.319084929001,3.5,784.0,1740.8549623676292,3.75,784.0,1852.509784049736,4.0,784.0,1770.2170064712404,3.8750000000000004,1.0
784.0,1788.9154885013434,3.8750000000000004,784.0,1981.9553476302133,3.5,784.0,1820.9384599705725,3.8750000000000004,784.0,1863.1596482856748,3.8750000000000004,1.0
784.0,1863.1447877177984,3.8750000000000004,784.0,1820.6586033630797,3.75,784.0,1981.7695375598041,3.5,784.0,1789.338285512273,3.8750000000000004,1.0
784.0,2051.296266998017,3.2743974703476995,784.0,1860.683140677101,3.702819531114783,784.0,1906.363422855149,3.702819531114783,784.0,1863.747971159191,3.75,1.0
784.0,1998.4726668133342,3.2743974703476995,784.0,1828.9384899443721,3.702819531114783,784.0,1854.6283657379988,3.8750000000000004,784.0,1805.121706423143,3.75,1.0
784.0,1860.8814443698448,3.702819531114783,784.0,2048.73076562051,3.2743974703476995,784.0,1866.3305240497998,3.702819531114783,784.0,1904.3807392430747,3.702819531114783,1.0
784.0,1904.5004594381173,3.702819531114783,784.0,1866.5741680951228,3.702819531114783,784.0,2048.822710729262,3.2743974703476995,784.0,1861.3501148360026,3.702819531114783,1.0
784.0,1778.412599764183,4.0,784.0,1761.3025719620125,3.8750000000000004,784.0,1755.735743214223,4.0,784.0,1835.6222718740366,3.702819531114783,1.0
784.0,1764.5912416194296,4.0,784.0,1761.2003009311575,4.0,784.0,1718.8389976958283,4.0,784.0,1763.9507858781094,3.8750000000000004,1.0
784.0,2097.9654429947122,3.702819531114783,784.0,2064.8623743484695,3.5778195311147836,784.0,2078.6027458367316,3.5778195311147836,784.0,2222.6135797749457,3.0306390622295667,1.0
784.0,1760.8603011028445,4.0,784.0,1774.8552405759744,3.8750000000000004,784.0,1834.365694184232,3.702819531114783,784.0,1752.090108984124,4.0,1.0
784.0,1833.0216856327695,3.5,784.0,1693.808910414631,3.8750000000000004,784.0,1718.257802252037,3.8750000000000004,784.0,1881.1569578320677,3.8750000000000004,1.0
784.0,1752.3319819600395,4.0,784.0,1834.5967881253907,3.702819531114783,784.0,1774.869678314439,3.8750000000000004,784.0,1762.0289796141265,3.8750000000000004,1.0
784.0,1137.1639613529792,4.0,784.0,1124.9448875389407,4.0,784.0,881.4413622017065,4.0,784.0,726.4174935944205,4.0,1.0
784.0,2069.6956599944833,4.0,784.0,1987.6033935370506,4.0,784.0,1968.7550317396017,4.0,784.0,1924.0578538599093,3.8750000000000004,1.0
784.0,2044.5533742115906,4.0,784.0,1968.064690247757,3.8750000000000004,784.0,1960.719478915839,3.8750000000000004,784.0,1903.6289029114891,3.8750000000000004,1.0
784.0,2185.485987143363,3.5,784.0,2134.198180816393,3.5,784.0,2093.485669881693,3.702819531114783,784.0,2074.3322720817896,3.5,1.0
784.0,1986.5093443022108,4.0,784.0,2068.8798297629564,3.8750000000000004,784.0,1925.5277847904454,3.8750000000000004,784.0,1971.0394465864958,4.0,1.0
784.0,1970.7237883579728,4.0,784.0,1925.2799796393251,3.8750000000000004,784.0,2068.8955386872485,4.0,784.0,1986.5545864637095,4.0,1.0
784.0,2191.548168532921,4.0,784.0,2128.545424697345,3.702819531114783,784.0,2031.6841536026213,3.8750000000000004,784.0,1988.0331360417513,3.8750000000000004,1.0
784.0,2167.1798206424864,3.8750000000000004,784.0,2108.447177427028,3.8750000000000004,784.0,2013.9820940117615,3.8750000000000004,784.0,1966.5501519157858,3.8750000000000004,1.0
784.0,2330.065744780606,3.702819531114783,784.0,2298.793080074847,3.2743974703476995,784.0,2184.4696438723977,3.2743974703476995,784.0,2199.367011210271,3.375,1.0
784.0,2128.673178296753,3.5778195311147836,784.0,2190.970732346738,3.8750000000000004,784.0,1989.3300379776101,4.0,784.0,2031.627795635805,3.8750000000000004,1.0
784.0,2031.6453307602683,3.8750000000000004,784.0,1989.0093639799688,4.0,784.0,2191.455823191515,3.8750000000000004,784.0,2128.684540978301,3.702819531114783,1.0
784.0,2074.7347420815026,2.771782221599798,784.0,2052.0497679149985,3.0306390622295667,784.0,1930.6070936366104,3.5,784.0,1980.3992652998031,3.4056390622295662,1.0
784.0,2002.443788224778,3.2743974703476995,784.0,2008.828234319699,3.2743974703476995,784.0,1880.2133190146271,3.8750000000000004,784.0,1921.3313092748997,3.5778195311147836,1.0
784.0,2822.055279401876,2.4999999999999996,784.0,2916.6511190061797,2.4999999999999996,784.0,2849.7536297020483,3.0306390622295667,784.0,2890.895060357605,2.771782221599798,1.0
784.0,2048.7771962807474,3.0306390622295667,784.0,2073.3498860539676,3.0306390622295667,784.0,1972.2246322363992,3.4056390622295662,784.0,1925.6068199401454,3.5778195311147836,1.0
784.0,1925.9429833201189,3.5778195311147836,784.0,1972.5320022752483,3.4056390622295662,784.0,2074.78028957285,3.0306390622295667,784.0,2047.5950527387001,3.0306390622295667,1.0
784.0,1666.9036414862137,3.702819531114783,784.0,1732.9739972082673,3.8750000000000004,784.0,1174.549967008641,4.0,784.0,1051.0822993467257,3.8750000000000004,1.0
784.0,2068.9704867397213,3.0306390622295667,784.0,2038.0127575655654,3.0306390622295667,784.0,1883.3894313179098,3.5,784.0,1936.8920336456547,3.452819531114783,1.0
784.0,2005.83757443119,3.0306390622295667,784.0,2025.7751602781589,3.375,784.0,1899.2583420904066,3.702819531114783,784.0,1913.258934383948,3.5778195311147836,1.0
784.0,2782.664864837302,2.216917186688699,784.0,2905.6882360294608,2.4999999999999996,784.0,2825.760804632975,2.771782221599798,784.0,2878.0905779700543,3.1493974703476995,1.0
784.0,2040.6337863516815,2.9056390622295662,784.0,2073.412525282897,3.0306390622295667,784.0,1931.5892096923715,3.5778195311147836,784.0,1878.8636525836569,3.5,1.0
784.0,2105.8858587302398,3.375,784.0,1963.8181878677058,3.0306390622295667,784.0,1773.316666588345,3.2743974703476995,784.0,2097.7250475217193,3.375,1.0
784.0,1519.4125509551382,3.0306390622295667,784.0,1495.2332175951683,3.2743974703476995,784.0,1388.0290432840372,3.702819531114783,784.0,1429.0841472775492,3.5778195311147836,1.0
784.0,1878.7868426194602,3.5,784.0,1931.4522709608955,3.5778195311147836,784.0,2073.502320953608,3.0306390622295667,784.0,2038.7694511641084,2.9056390622295662,1.0
784.0,2090.797754446852,3.0306390622295667,784.0,2050.3796904476008,2.9056390622295662,784.0,1871.9903845906902,3.5778195311147827,784.0,1937.3970940413842,3.2743974703476995,1.0
784.0,2059.4556623049693,3.5,784.0,2054.461334510825,3.0306390622295667,784.0,1919.7952690326122,3.75,784.0,1936.3973636627375,3.5,1.0
784.0,2815.591167943244,2.4999999999999996,784.0,2887.4018814498268,2.216917186688699,784.0,2835.5256567345673,3.1493974703476995,784.0,2880.169374359779,2.375,1.0
784.0,2051.4779428499833,3.0306390622295667,784.0,2090.564337684923,3.2743974703476995,784.0,1938.6342164008145,3.2743974703476995,784.0,1871.8638104840854,3.5778195311147836,1.0
784.0,2102.0707944786254,3.5778195311147836,784.0,1987.6765959280197,2.771782221599798,784.0,1783.4705282117784,3.2743974703476995,784.0,2092.8372786721857,3.375,1.0
784.0,1539.1470040252816,3.2743974703476995,784.0,1509.2995063936116,3.2743974703476995,784.0,1377.1704687510548,3.5778195311147836,784.0,1440.9641737392362,3.375,1.0
784.0,1871.6779904673774,3.5778195311147836,784.0,1938.4366768094335,3.2743974703476995,784.0,2090.4533300219837,3.2743974703476995,784.0,2051.02105669347,2.9056390622295662,1.0
784.0,2130.3740281931714,3.0306390622295667,784.0,2108.194962521256,2.771782221599798,784.0,1908.9078683896716,3.375,784.0,1990.3274542145068,3.702819531114783,1.0
784.0,2088.6757168119707,3.0306390622295667,784.0,2102.856479886347,3.0306390622295667,784.0,1931.4691299629926,3.75,784.0,1979.0978373996572,3.6250000000000004,1.0
784.0,2864.700027926135,2.216917186688699,784.0,2907.2746043330685,2.216917186688699,784.0,2824.579194322581,2.771782221599798,784.0,2889.8439620505465,3.1493974703476995,1.0
784.0,2111.5710679491704,2.771782221599798,784.0,2135.6314639937295,3.0306390622295667,784.0,1989.531320437052,3.5778195311147836,784.0,1914.4316062476612,3.702819531114783,1.0
784.0,2134.1342214115775,3.5,784.0,2058.6508324628535,3.0306390622295667,784.0,1833.5063744094264,3.0306390622295667,784.0,2129.8420129202073,3.375,1.0
784.0,1537.2475402484793,3.2743974703476995,784.0,1551.2577155327867,3.0306390622295667,784.0,1414.1348503590455,3.75,784.0,1449.703374832245,3.5,1.0
784.0,1914.5306539724038,3.702819531114783,784.0,1988.81013422599,3.5778195311147836,784.0,2136.4015598664964,3.0306390622295667,784.0,2111.9683354633894,2.771782221599798,1.0
784.0,2230.621858361475,3.5,784.0,2178.299824404345,3.5,784.0,2083.58540141747,4.0,784.0,2043.1492542151686,3.8750000000000004,1.0
784.0,2208.622987293214,3.5,784.0,2135.6018472552414,3.702819531114783,784.0,2064.08790389363,3.8750000000000004,784.0,2029.690524439625,3.8750000000000004,1.0
784.0,2451.812059477643,2.771782221599798,784.0,2536.196906787799,3.0306390622295667,784.0,2333.7139124151445,3.8750000000000004,784.0,2322.41905133419,3.5,1.0
784.0,2176.1226700257503,3.5,784.0,2232.1526885497774,3.5,784.0,2043.484157022021,3.8750000000000004,784.0,2086.4017769835223,3.8750000000000004,1.0
784.0,2242.8601717449974,3.8750000000000004,784.0,2128.0204416311417,3.5,784.0,2025.5041964903455,4.0,784.0,2136.0241981307236,3.5,1.0
784.0,1561.5255761594171,3.702819531114783,784.0,1545.9241976888777,3.702819531114783,784.0,1474.2295869368515,4.0,784.0,1430.7406298836977,4.0,1.0
784.0,2086.3081627602382,4.0,784.0,2043.6349050160597,3.8750000000000004,784.0,2232.1073002882276,3.5,784.0,2176.8896963328207,3.5,1.0
784.0,2317.121813802632,3.702819531114783,784.0,2260.9137809744093,3.702819531114783,784.0,2126.2858462586823,3.8750000000000004,784.0,2117.4433581562457,3.702819531114783,1.0
784.0,2296.5397884643758,3.8750000000000004,784.0,2224.4590915546187,3.702819531114783,784.0,2106.5586865786577,3.8750000000000004,784.0,2090.8149726840966,3.702819531114783,1.0
784.0,2483.641882397702,3.2743974703476995,784.0,2545.3594539868036,3.0306390622295667,784.0,2354.367271688935,3.8750000000000004,784.0,2354.5651668620258,3.0306390622295667,1.0
784.0,2263.6260733610575,3.702819531114783,784.0,2315.5519050541707,3.8750000000000004,784.0,2115.7762169000766,3.702819531114783,784.0,2127.6246731977894,4.0,1.0
784.0,2306.495881201612,4.0,784.0,2230.310040106532,3.702819531114783,784.0,2069.9145815709403,3.8750000000000004,784.0,2218.9562580186207,3.702819531114783,1.0
784.0,1606.8934703333634,3.8750000000000004,784.0,1610.0661088911847,3.8750000000000004,784.0,1484.578770224066,4.0,784.0,1481.803251109944,3.75,1.0
784.0,2127.6254663356517,4.0,784.0,2115.811339652002,3.702819531114783,784.0,2315.547829348381,3.8750000000000004,784.0,2263.642225485291,3.702819531114783,1.0
784.0,1364.4793878985495,3.8750000000000004,784.0,1432.969687397469,4.0,784.0,873.8317200697169,3.75,784.0,747.6555022201068,3.8750000000000004,1.0
784.0,1607.5023328132372,3.2743974703476995,784.0,1643.5983770374075,3.5,784.0,1034.133151484856,3.8750000000000004,784.0,907.034660307973,3.8750000000000004,1.0
784.0,1475.5825968071051,3.8750000000000004,784.0,1401.1348525391836,3.702819531114783,784.0,782.0671326682896,3.8750000000000004,784.0,948.2502965989518,4.0,1.0
784.0,1061.864162687488,4.0,784.0,1117.0036929213798,3.8750000000000004,784.0,696.1001185174443,4.0,784.0,623.2853479747458,4.0,1.0
784.0,948.7205858417957,4.0,784.0,782.4649353165929,4.0,784.0,1401.838212847688,3.702819531114783,784.0,1476.0285396969803,4.0,1.0
784.0,1828.3693554640429,3.702819531114783,784.0,1852.342435944283,3.5778195311147827,784.0,1835.1697128603664,4.0,784.0,2114.6237253941895,3.702819531114783,1.0
784.0,1746.8052624720365,3.702819531114783,784.0,1742.822853878156,3.8750000000000004,784.0,1709.3062554732549,4.0,784.0,1796.8754130434309,3.8750000000000004,1.0
784.0,2034.5814372985908,3.0306390622295667,784.0,1985.1484201439448,3.2743974703476995,784.0,2038.6888556128422,3.5,784.0,2302.0770784228753,3.2743974703476995,1.0
784.0,1855.3828782760716,3.702819531114783,784.0,1826.7192244567855,3.5,784.0,2114.7222335332835,3.702819531114783,784.0,1834.8023735541656,3.8750000000000004,1.0
784.0,1900.0003618420708,3.8750000000000004,784.0,1749.7266215040565,3.702819531114783,784.0,1825.6607707895791,3.702819531114783,784.0,2148.5304570799085,3.702819531114783,1.0
784.0,1281.594465890049,3.75,784.0,1291.699752264434,3.75,784.0,1281.0564000074314,4.0,784.0,1428.7851920425267,3.702819531114783,1.0
784.0,1835.0956037765443,4.0,784.0,2115.2187534626296,3.702819531114783,784.0,1827.1351208928145,3.5,784.0,1855.8016125114236,3.702819531114783,1.0
784.0,1855.6611692332197,3.8750000000000004,784.0,1873.1702405280732,3.8750000000000004,784.0,1864.497988735842,4.0,784.0,2090.5302258039706,3.702819531114783,1.0
784.0,1753.815554726323,3.8750000000000004,784.0,1740.6772388929546,3.8750000000000004,784.0,1699.6740496342231,3.8750000000000004,784.0,1775.331940793045,3.8750000000000004,1.0
784.0,2020.5409238617267,3.702819531114783,784.0,2027.5231811251874,3.5,784.0,2017.3812232694147,3.702819531114783,784.0,2265.4849646378148,3.2743974703476995,1.0
784.0,1874.7761533047085,3.8750000000000004,784.0,1854.2769480312265,3.8750000000000004,784.0,2098.1291666625293,3.702819531114783,784.0,1861.4903975041075,4.0,1.0
784.0,1276.9992169144036,4.0,784.0,1282.6359089780701,4.0,784.0,1281.1609969086633,4.0,784.0,1429.9982954535296,3.702819531114783,1.0
